flight_time,year,month,dayofmonth,weekday,carrier,tailnum,flightnum,origin,dest,bos_depart,schedule_depart,depart,wheels_off,distance,weather_delay,nas_delay,security_delay,late_aircraft_delay,carrier_delay
145,2018,8,15,3,AA,N805NN,1074,other,BOS,0,992,1004,1014,1258,0,0,0,0,0
93,2018,8,11,6,AA,N930AN,2687,BOS,CLT,1,1148,1201,1221,728,0,0,0,0,1
59,2018,8,15,3,AA,N963UW,2141,BOS,LGA,1,1140,1151,1166,184,0,0,0,0,0
41,2018,4,2,1,UA,N33203,2062,EWR,BOS,0,1319,1340,1356,200,0,0,0,0,0
59,2018,4,20,5,YX,N214JQ,6066,LGA,BOS,0,960,957,993,184,0,0,0,0,0
97,2018,1,17,3,B6,N317JB,1281,BOS,other,1,780,823,858,474,0,1,0,1,1
74,2018,6,30,6,UA,N836UA,2136,BOS,other,1,1180,1178,1193,413,0,0,0,0,0
68,2018,6,27,3,AA,N952UW,826,BOS,PHL,1,800,796,824,280,0,0,0,0,0
220,2018,10,16,2,UA,N502UA,2360,SFO,BOS,0,1415,1409,4,2704,0,0,0,0,0
62,2018,7,18,3,B6,N309JB,654,DCA,BOS,0,716,704,724,399,0,0,0,0,0
91,2018,1,30,2,B6,N309JB,2216,other,BOS,0,395,385,449,395,0,1,0,0,0
112,2018,2,5,1,DL,N310DN,1700,BOS,ATL,1,1140,1133,1153,946,0,0,0,0,0
48,2018,7,12,4,UA,N818UA,994,EWR,BOS,0,1205,1197,1224,200,0,0,0,0,0
51,2018,6,26,2,B6,N190JB,1332,LGA,BOS,0,1170,1157,1176,184,0,0,0,0,0
124,2018,10,9,2,B6,N568JB,721,BOS,other,1,414,410,423,1197,0,0,0,0,0
95,2018,8,2,4,UA,N37290,439,BOS,ORD,1,1114,568,587,867,0,0,0,1,1
50,2018,5,21,1,AA,N108NN,1039,BOS,JFK,1,730,723,741,187,0,0,0,0,0
267,2018,2,16,5,DL,N37700,2651,BOS,other,1,430,438,456,2496,0,1,0,0,1
87,2018,10,23,2,DL,N303DN,1500,ATL,BOS,0,835,850,868,946,0,0,0,0,0
248,2018,5,18,5,UA,N512UA,433,BOS,SFO,1,364,356,373,2704,0,0,0,0,0
78,2018,3,24,6,B6,N317JB,889,BOS,DCA,1,856,849,861,399,0,0,0,0,0
234,2018,6,19,2,AA,N585UW,2081,BOS,other,1,381,373,395,2300,0,0,0,0,0
118,2018,9,30,7,UA,N38454,599,BOS,ORD,1,997,997,1013,867,0,0,0,0,0
76,2018,11,18,7,NK,N514NK,1025,BOS,BWI,1,440,438,449,369,0,0,0,0,0
83,2018,5,18,5,WN,N8665D,1590,ATL,BOS,0,500,499,512,946,0,0,0,0,0
76,2018,6,10,7,UA,N69819,913,ORD,BOS,0,935,996,1021,867,0,0,0,1,1
256,2018,6,29,5,B6,N947JB,1833,BOS,SFO,1,650,750,770,2704,0,0,0,1,1
101,2018,4,12,4,B6,N579JB,997,BOS,ATL,1,1255,1247,1265,946,0,0,0,0,0
61,2018,2,16,5,B6,N274JB,290,DCA,BOS,0,487,482,492,399,0,0,0,0,0
101,2018,3,10,6,DL,N932AT,1118,BOS,RDU,1,370,365,385,612,0,0,0,0,0
74,2018,3,28,3,B6,N247JB,641,BOS,other,1,986,1008,1030,563,0,1,0,0,1
168,2018,6,30,6,UA,N28478,448,BOS,DEN,1,936,932,942,1754,0,0,0,0,0
82,2018,5,30,3,WN,N943WN,1774,BOS,other,1,400,395,413,860,0,0,0,0,0
96,2018,7,12,4,DL,N321NB,2824,DTW,BOS,0,600,594,607,632,0,0,0,0,0
42,2018,7,25,3,DL,N987DN,1888,LGA,BOS,0,660,678,707,184,0,0,0,0,0
117,2018,9,24,1,YX,N818MD,6049,BOS,other,1,905,898,922,942,0,0,0,0,0
156,2018,2,20,2,UA,N37413,1233,BOS,other,1,810,809,822,1597,0,0,0,0,0
271,2018,2,7,3,VX,N846VA,1351,BOS,SFO,1,430,409,427,2704,0,0,0,0,0
78,2018,9,17,1,B6,N284JB,381,BOS,other,1,1084,1075,1095,474,0,0,0,0,0
121,2018,3,9,5,B6,N193JB,1109,BOS,other,1,532,522,540,1010,0,0,0,0,0
76,2018,5,6,7,B6,N206JB,2215,BOS,other,1,629,629,647,395,0,0,0,0,0
71,2018,12,5,3,UA,N68822,1202,BOS,EWR,1,1080,1077,1095,200,0,0,0,0,0
77,2018,3,11,7,B6,N231JB,1286,PIT,BOS,0,507,496,507,496,0,0,0,0,0
75,2018,5,7,1,B6,N304JB,859,BOS,PHL,1,688,692,705,280,0,0,0,0,0
67,2018,8,29,3,B6,N203JB,626,BWI,BOS,0,632,615,626,369,0,0,0,0,0
138,2018,6,17,7,AA,N851NN,1170,other,BOS,0,821,844,856,1258,0,0,0,0,0
68,2018,6,12,2,WN,N216WR,2153,BWI,BOS,0,685,686,694,369,0,0,0,0,0
87,2018,5,28,1,DL,N318DX,2300,ATL,BOS,0,1343,1359,1380,946,0,0,0,0,0
128,2018,7,28,6,DL,N377NW,2685,other,BOS,0,1235,1231,1240,1185,0,0,0,0,0
136,2018,3,16,5,AA,N150NN,949,BOS,other,1,361,354,376,1258,0,0,0,0,0
79,2018,3,31,6,AA,N953UW,2116,DCA,BOS,0,1050,1043,1056,399,0,0,0,0,0
126,2018,8,1,3,AA,N303RE,1201,other,BOS,0,417,413,426,1258,0,0,0,0,0
75,2018,7,11,3,AA,N744P,2129,BOS,DCA,1,780,769,784,399,0,0,0,0,0
169,2018,7,14,6,NK,N609NK,857,BOS,DFW,1,776,773,785,1562,0,0,0,0,0
197,2018,5,29,2,WN,N8307K,384,BOS,DEN,1,1145,1153,1171,1754,0,1,0,0,1
72,2018,12,16,7,B6,N339JB,727,BOS,BWI,1,370,360,369,369,0,0,0,0,0
56,2018,3,1,4,B6,N353JB,2317,BOS,JFK,1,496,484,496,187,0,0,0,0,0
190,2018,10,1,1,B6,N659JB,978,other,BOS,0,850,1017,1048,2381,0,0,0,1,0
51,2018,11,30,5,DL,N368NW,2574,LGA,BOS,0,539,535,556,184,0,0,0,0,0
76,2018,4,5,4,B6,N374JB,1189,BOS,DCA,1,1128,1128,1148,399,0,0,0,0,0
110,2018,3,20,2,B6,N190JB,892,other,BOS,0,720,734,747,1185,0,0,0,0,0
79,2018,7,29,7,AA,N747UW,2119,BOS,DCA,1,960,1014,1035,399,0,0,0,0,1
51,2018,12,9,7,B6,N284JB,417,BOS,JFK,1,905,912,927,187,0,0,0,0,0
104,2018,4,9,1,YX,N206JQ,5900,BOS,other,1,539,542,564,818,0,0,0,0,0
217,2018,2,12,1,DL,N3769L,2767,BOS,other,1,390,383,399,2105,0,0,0,0,0
94,2018,6,19,2,DL,N332NW,2547,DTW,BOS,0,951,966,981,632,0,0,0,0,0
79,2018,3,14,3,B6,N229JB,1326,BWI,BOS,0,1136,1215,1228,369,0,1,0,1,1
160,2018,11,3,6,B6,N187JB,741,BOS,other,1,678,710,724,1220,0,1,0,0,1
98,2018,7,15,7,UA,N896UA,1598,BOS,ORD,1,921,940,955,867,0,0,0,0,0
49,2018,5,4,5,UA,N14704,700,BOS,EWR,1,485,478,494,200,0,0,0,0,0
91,2018,7,16,1,B6,N571JB,997,BOS,ATL,1,1270,1379,1421,946,0,1,0,1,1
103,2018,7,21,6,AA,N926UW,471,CLT,BOS,0,809,836,846,728,0,0,0,0,0
140,2018,5,16,3,B6,N592JB,2469,BOS,FLL,1,1297,1364,1380,1237,0,0,0,1,1
213,2018,7,2,1,DL,N706TW,2531,LAX,BOS,0,485,519,534,2611,0,1,0,0,0
39,2018,8,16,4,AA,N109NN,1140,JFK,BOS,0,595,591,617,187,0,0,0,0,0
51,2018,5,22,2,AA,N961UW,2151,BOS,LGA,1,1080,1166,1195,184,0,1,0,0,0
72,2018,9,19,3,AA,N546UW,1843,CLT,BOS,0,1234,1237,1262,728,0,0,0,0,0
72,2018,7,10,2,AA,N940NN,2723,ORD,BOS,0,525,536,551,867,0,0,0,0,0
97,2018,10,13,6,YX,N357FC,5900,BOS,other,1,840,836,852,818,0,0,0,0,0
221,2018,7,21,6,B6,N978JB,287,BOS,LAX,1,397,392,405,2611,0,0,0,0,0
114,2018,10,26,5,B6,N238JB,11,BOS,ORD,1,1230,1222,1237,867,0,0,0,0,0
108,2018,1,23,2,DL,N336NB,2867,BOS,DTW,1,875,868,880,632,0,0,0,0,0
113,2018,9,26,3,AA,N928AN,1509,BOS,ORD,1,437,431,464,867,0,0,0,0,0
61,2018,3,1,4,AA,N957UW,2136,BOS,LGA,1,720,713,732,184,0,0,0,0,0
139,2018,7,30,1,B6,N556JB,714,DFW,BOS,0,1112,1111,1127,1562,0,0,0,0,0
196,2018,12,17,1,AS,N848VA,1358,SFO,BOS,0,1260,1308,1325,2704,0,0,0,1,0
80,2018,3,17,6,EV,N11565,4079,other,BOS,0,415,410,423,563,0,0,0,0,0
201,2018,9,18,2,B6,N934JB,498,other,BOS,0,1439,1435,8,2496,0,0,0,0,0
209,2018,7,11,3,AS,N479AS,24,other,BOS,0,1300,1305,1328,2496,0,0,0,0,0
132,2018,4,30,1,B6,N571JB,400,other,BOS,0,831,845,854,1368,0,0,0,0,0
218,2018,6,6,3,AA,N149AN,1398,BOS,LAX,1,739,731,747,2611,0,0,0,0,0
54,2018,9,5,3,B6,N339JB,2979,BOS,EWR,1,798,797,810,200,0,0,0,0,0
141,2018,6,23,6,B6,N571JB,400,other,BOS,0,769,815,825,1368,0,0,0,1,1
135,2018,8,17,5,UA,N38473,599,DEN,BOS,0,467,462,473,1754,0,0,0,0,0
77,2018,9,25,2,AA,N967UW,2134,DCA,BOS,0,1110,1109,1141,399,0,0,0,0,0
101,2018,9,28,5,NK,N615NK,419,BOS,other,1,540,567,582,563,0,1,0,0,1
79,2018,3,1,4,UA,N38417,578,ORD,BOS,0,840,837,851,867,0,0,0,0,0
248,2018,4,30,1,B6,N946JB,633,BOS,SFO,1,937,971,990,2704,0,0,0,1,1
115,2018,2,22,4,B6,N507JB,392,other,BOS,0,1084,1219,1233,1185,0,0,0,0,1
133,2018,12,17,1,B6,N646JB,1070,FLL,BOS,0,1154,1152,1174,1237,0,0,0,0,0
145,2018,7,17,2,UA,N24211,2195,BOS,other,1,1062,1182,1211,1597,1,1,0,1,0
98,2018,10,12,5,DL,N314DN,1700,BOS,ATL,1,1125,1152,1187,946,0,1,0,1,1
129,2018,8,7,2,AA,N303RE,1201,BOS,other,1,656,661,679,1258,0,0,0,0,0
86,2018,10,4,4,B6,N354JB,1485,BOS,PIT,1,629,626,635,496,0,0,0,0,0
124,2018,5,3,4,AA,N801NN,2615,BOS,other,1,360,356,380,1258,0,0,0,0,0
230,2018,9,14,5,AS,N361VA,1351,BOS,SFO,1,420,409,430,2704,0,0,0,0,0
240,2018,6,5,2,B6,N634JB,95,BOS,other,1,1195,1243,1258,2537,0,1,0,1,1
130,2018,6,9,6,WN,N8677A,2818,BOS,other,1,420,473,495,861,1,1,0,0,0
78,2018,3,24,6,AA,N868NN,2740,ORD,BOS,0,1215,1230,1247,867,0,0,0,1,1
72,2018,5,22,2,YX,N876RW,5898,BOS,other,1,554,548,574,640,0,0,0,0,0
73,2018,2,20,2,UA,N843UA,2165,BOS,EWR,1,571,562,577,200,0,0,0,0,0
132,2018,8,18,6,B6,N665JB,494,DEN,BOS,0,654,725,737,1754,0,0,0,0,1
132,2018,7,23,1,B6,N615JB,721,BOS,other,1,475,475,490,1197,0,0,0,0,0
165,2018,11,9,5,AA,N948AN,2579,DFW,BOS,0,895,907,925,1562,0,1,0,1,1
114,2018,7,18,3,B6,N558JB,722,other,BOS,0,709,701,711,1197,0,0,0,0,0
70,2018,9,27,4,WN,N751SW,3995,other,BOS,0,1330,1326,1334,861,0,0,0,0,0
47,2018,7,18,3,9E,N915XJ,4053,JFK,BOS,0,550,565,584,187,0,0,0,0,0
44,2018,9,27,4,AA,N967UW,2151,LGA,BOS,0,1080,1074,1098,184,0,0,0,0,0
159,2018,7,31,2,B6,N646JB,401,BOS,other,1,560,554,565,1368,0,0,0,0,0
114,2018,9,25,2,WN,N777QC,5058,other,BOS,0,430,430,439,1256,0,0,0,0,0
165,2018,10,15,1,DL,N3756,2964,other,BOS,0,870,927,940,2381,0,0,0,0,0
70,2018,11,29,4,WN,N951WN,2042,BWI,BOS,0,1050,1045,1055,369,0,0,0,0,0
100,2018,9,13,4,DL,N357DN,2062,MSP,BOS,0,1078,1078,1087,1124,0,0,0,0,0
39,2018,4,12,4,AA,N951UW,2122,LGA,BOS,0,900,893,904,184,0,0,0,0,0
140,2018,1,19,5,B6,N556JB,401,BOS,other,1,660,663,687,1368,0,0,0,0,0
107,2018,7,24,2,B6,N775JB,311,BOS,ORD,1,589,585,604,867,0,0,0,0,0
122,2018,4,10,2,DL,N324DX,1257,BOS,ATL,1,1105,1099,1116,946,0,0,0,0,0
59,2018,12,7,5,B6,N358JB,760,PHL,BOS,0,1209,1208,1221,280,0,0,0,0,0
99,2018,10,19,5,WN,N8611F,1576,ATL,BOS,0,885,887,896,946,0,0,0,0,0
127,2018,4,22,7,DL,N320US,992,BOS,MCO,1,715,710,733,1121,0,0,0,0,0
98,2018,7,21,6,WN,N793SA,5287,other,BOS,0,1200,1275,1285,861,0,1,0,0,1
59,2018,8,27,1,AA,N955UW,826,PHL,BOS,0,675,667,693,280,0,0,0,0,0
95,2018,5,23,3,B6,N265JB,2784,RDU,BOS,0,360,351,365,612,0,0,0,0,0
98,2018,1,8,1,DL,N349NW,808,MSP,BOS,0,415,413,448,1124,0,0,0,0,0
85,2018,4,26,4,DL,N322DN,2300,ATL,BOS,0,1340,1352,1365,946,0,0,0,0,0
42,2018,4,10,2,UA,N819UA,1629,EWR,BOS,0,455,463,477,200,0,0,0,0,0
149,2018,7,5,4,B6,N579JB,1038,other,BOS,0,1123,1112,1123,1698,0,0,0,0,0
177,2018,3,29,4,AA,N943NN,2396,other,BOS,0,1319,1323,1338,2300,0,0,0,0,0
93,2018,4,9,1,DL,N340NW,1082,DTW,BOS,0,1050,1059,1109,632,0,1,0,1,1
56,2018,8,17,5,UA,N62895,1202,BOS,EWR,1,1110,538,559,200,1,0,0,0,0
85,2018,6,11,1,9E,N371CA,3428,BOS,other,1,340,340,368,752,0,0,0,0,0
125,2018,10,24,3,B6,N957JB,451,BOS,MCO,1,651,647,663,1121,0,0,0,0,0
98,2018,3,23,5,DL,N331DN,1887,BOS,ATL,1,815,811,824,946,0,0,0,0,0
112,2018,7,21,6,NK,N524NK,609,MSP,BOS,0,431,427,457,1124,0,0,0,0,0
71,2018,4,6,5,WN,N8558Z,2030,BOS,BWI,1,1205,1279,1303,369,0,0,0,1,0
144,2018,9,16,7,AA,N934NN,29,other,BOS,0,724,721,736,1258,0,0,0,0,0
97,2018,7,23,1,B6,N585JB,1237,BOS,DTW,1,970,970,982,632,0,0,0,0,0
76,2018,6,4,1,AA,N837AW,2129,DCA,BOS,0,630,684,697,399,0,0,0,1,0
99,2018,7,13,5,B6,N279JB,2783,BOS,RDU,1,770,760,775,612,0,0,0,0,0
45,2018,1,25,4,B6,N323JB,1332,LGA,BOS,0,1170,1155,1201,184,0,0,0,0,0
82,2018,10,14,7,AA,N837AW,2160,BOS,DCA,1,540,530,545,399,0,0,0,0,0
129,2018,2,8,4,NK,N904NK,239,BOS,other,1,918,918,933,1249,0,0,0,0,0
193,2018,2,21,3,UA,N76508,652,BOS,DEN,1,712,706,718,1754,0,0,0,0,0
124,2018,2,15,4,B6,N966JB,252,MCO,BOS,0,630,624,644,1121,0,0,0,0,0
101,2018,2,12,1,AA,N763US,2170,BOS,DCA,1,840,833,850,399,0,0,0,0,0
69,2018,5,29,2,NK,N635NK,1025,BOS,BWI,1,462,458,479,369,0,0,0,0,0
222,2018,9,2,7,DL,N380DA,2651,BOS,other,1,445,441,455,2496,0,0,0,0,0
176,2018,9,19,3,WN,N934WN,1210,BOS,DEN,1,1110,1137,1149,1754,0,0,0,1,0
130,2018,1,10,3,B6,N662JB,992,other,BOS,0,848,847,855,1185,0,0,0,0,0
71,2018,10,21,7,NK,N613NK,1028,BWI,BOS,0,360,356,365,369,0,0,0,0,0
99,2018,8,12,7,AA,N927UW,2112,BOS,ORD,1,347,350,364,867,0,0,0,0,0
216,2018,1,21,7,B6,N634JB,877,BOS,other,1,1074,1077,1102,2381,0,0,0,0,0
129,2018,9,23,7,B6,N566JB,994,DEN,BOS,0,1439,1439,13,1754,0,0,0,0,0
142,2018,11,25,7,WN,N743SW,6812,other,BOS,0,1215,1232,1241,1698,0,0,0,0,0
108,2018,5,16,3,UA,N37474,1598,BOS,ORD,1,915,944,955,867,0,0,0,1,1
89,2018,8,12,7,DL,N318DX,2102,ATL,BOS,0,619,618,631,946,0,0,0,0,0
110,2018,3,27,2,B6,N665JB,1351,BOS,MCO,1,1036,1061,1071,1121,0,0,0,0,0
59,2018,6,22,5,B6,N178JB,631,BOS,LGA,1,405,395,422,184,0,0,0,0,0
55,2018,3,17,6,AA,N708UW,1929,PHL,BOS,0,1235,1233,1248,280,0,0,0,0,0
102,2018,8,18,6,B6,N307JB,1583,BOS,RDU,1,1265,1350,1361,612,0,0,0,1,1
109,2018,1,11,4,YX,N205JQ,5885,BOS,other,1,410,409,459,1010,0,0,0,0,0
143,2018,5,2,3,B6,N612JB,1301,BOS,other,1,987,1066,1083,1368,0,0,0,1,1
194,2018,12,18,2,B6,N978JB,1077,BOS,other,1,359,353,413,2381,0,0,0,0,0
155,2018,3,22,4,B6,N316JB,1301,BOS,other,1,1001,1046,1058,1368,0,0,0,1,1
43,2018,9,18,2,UA,N36476,2323,EWR,BOS,0,1250,1377,1398,200,0,0,0,1,0
106,2018,3,23,5,NK,N628NK,126,other,BOS,0,1365,1362,1372,738,0,0,0,0,0
58,2018,2,27,2,DL,N340NB,2471,BOS,JFK,1,360,361,386,187,0,0,0,0,0
222,2018,11,15,4,UA,N57111,2402,LAX,BOS,0,1359,1356,1370,2611,0,0,0,0,0
158,2018,5,6,7,B6,N565JB,21,BOS,other,1,652,663,682,1197,0,1,0,0,1
50,2018,6,13,3,B6,N709JB,618,JFK,BOS,0,1260,1295,1310,187,0,0,0,0,0
110,2018,4,25,3,B6,N520JB,997,BOS,ATL,1,1255,1280,1298,946,0,0,0,0,1
49,2018,7,12,4,UA,N809UA,1666,EWR,BOS,0,865,857,869,200,0,0,0,0,0
54,2018,1,17,3,B6,N197JB,1331,BOS,LGA,1,1030,1043,1083,184,0,1,0,1,0
119,2018,9,7,5,WN,N7709A,5058,other,BOS,0,430,427,435,1256,0,0,0,0,0
73,2018,2,11,7,EV,N18556,4159,BOS,other,1,1130,1130,1157,563,0,0,0,0,0
197,2018,10,6,6,DL,N3767,2027,other,BOS,0,598,595,624,2496,0,0,0,0,0
68,2018,9,16,7,B6,N292JB,126,BWI,BOS,0,780,772,785,369,0,0,0,0,0
153,2018,2,18,7,WN,N700GS,2917,DEN,BOS,0,640,644,655,1754,0,0,0,0,0
142,2018,8,12,7,WN,N7740A,4771,BOS,DEN,1,385,382,403,1754,0,0,0,0,0
132,2018,12,28,5,B6,N554JB,391,BOS,other,1,1060,1055,1068,1185,0,0,0,0,0
96,2018,3,18,7,B6,N821JB,1097,BOS,ATL,1,564,569,584,946,0,0,0,0,0
219,2018,6,10,7,AA,N903AA,1628,LAX,BOS,0,945,954,983,2611,0,0,0,0,0
69,2018,4,13,5,B6,N179JB,1427,BOS,BWI,1,1351,1382,1397,369,0,0,0,0,1
47,2018,6,8,5,YX,N210JQ,5947,LGA,BOS,0,1079,1075,1096,184,0,0,0,0,0
227,2018,2,1,4,AA,N918US,452,BOS,other,1,978,1005,1071,2300,0,1,0,0,0
43,2018,3,24,6,UA,N68802,2062,EWR,BOS,0,1319,1312,1331,200,0,0,0,0,0
73,2018,6,20,3,AA,N814AW,2140,DCA,BOS,0,1170,1165,1181,399,0,0,0,0,0
112,2018,4,14,6,B6,N656JB,470,FLL,BOS,0,641,719,735,1237,0,0,0,0,1
79,2018,11,30,5,B6,N570JB,696,ATL,BOS,0,1038,1056,1066,946,0,0,0,0,0
136,2018,1,20,6,DL,N365NB,848,other,BOS,0,375,376,392,1698,0,0,0,0,0
172,2018,2,5,1,NK,N533NK,146,BOS,ATL,1,845,840,853,946,0,1,0,0,0
167,2018,4,18,3,WN,N8561Z,5715,other,BOS,0,875,883,889,1609,0,0,0,0,0
74,2018,1,5,5,UA,N56859,1223,ORD,BOS,0,1159,1158,1182,867,0,0,0,0,0
103,2018,4,2,1,AA,N959AN,1569,ORD,BOS,0,1109,1155,1168,867,0,0,0,1,0
219,2018,7,8,7,UA,N598UA,433,BOS,SFO,1,360,354,367,2704,0,0,0,0,0
98,2018,9,3,1,AA,N922NN,2262,BOS,ORD,1,482,473,502,867,0,0,0,0,0
67,2018,12,2,7,B6,N265JB,1446,CLT,BOS,0,1059,1105,1170,728,0,1,0,0,0
206,2018,7,1,7,AS,N562AS,24,other,BOS,0,1300,1294,1318,2496,0,0,0,0,0
51,2018,6,19,2,B6,N184JB,860,PHL,BOS,0,360,366,378,280,0,0,0,0,0
69,2018,6,17,7,B6,N324JB,1426,BWI,BOS,0,360,352,364,369,0,0,0,0,0
58,2018,6,10,7,AA,N180US,1784,PHL,BOS,0,635,633,644,280,0,0,0,0,0
133,2018,3,24,6,B6,N809JB,994,DEN,BOS,0,1403,12,27,1754,0,0,0,1,1
120,2018,3,21,3,DL,N887DN,1366,BOS,MSP,1,876,872,885,1124,0,0,0,0,0
221,2018,6,18,1,B6,N634JB,603,BOS,other,1,1151,1224,1242,2300,0,0,0,1,1
41,2018,6,11,1,B6,N337JB,732,LGA,BOS,0,655,649,664,184,0,0,0,0,0
43,2018,7,4,3,AA,N105NN,1140,JFK,BOS,0,595,587,601,187,0,0,0,0,0
169,2018,7,29,7,WN,N910WN,3132,BOS,DEN,1,690,688,703,1754,0,0,0,0,0
54,2018,12,26,3,B6,N249JB,160,PHL,BOS,0,608,597,610,280,0,0,0,0,0
61,2018,7,9,1,WN,N420WN,1159,BOS,BWI,1,1370,1376,1387,369,0,0,0,0,0
89,2018,3,21,3,B6,N281JB,1210,other,BOS,0,689,711,726,1010,0,0,0,0,1
71,2018,1,12,5,WN,N788SA,392,BOS,BWI,1,885,904,919,369,0,0,0,0,0
41,2018,6,4,1,UA,N24702,1629,EWR,BOS,0,365,362,380,200,0,0,0,0,0
224,2018,3,15,4,B6,N946JB,620,other,BOS,0,831,839,855,2588,0,0,0,0,0
66,2018,12,27,4,B6,N374JB,1432,LGA,BOS,0,390,373,383,184,0,0,0,0,0
166,2018,9,10,1,UA,N69826,1253,other,BOS,0,471,462,497,1597,0,0,0,0,0
141,2018,10,8,1,AA,N358PW,2719,BOS,DFW,1,300,297,309,1562,0,0,0,0,0
97,2018,11,8,4,DL,N328DN,1097,ATL,BOS,0,912,951,964,946,0,0,0,1,0
183,2018,10,13,6,UA,N842UA,1921,BOS,DEN,1,552,555,567,1754,0,0,0,0,0
52,2018,12,17,1,9E,N927XJ,5263,JFK,BOS,0,540,535,568,187,0,0,0,0,0
162,2018,7,14,6,WN,N965WN,4901,BOS,other,1,1040,1043,1063,1554,0,0,0,0,0
191,2018,12,21,5,B6,N561JB,878,other,BOS,0,1333,1330,1343,2381,0,0,0,0,0
214,2018,1,25,4,AA,N315PE,202,LAX,BOS,0,830,825,839,2611,0,0,0,0,0
141,2018,4,9,1,B6,N807JB,321,BOS,other,1,1115,1220,1237,1197,0,1,0,1,1
39,2018,6,2,6,B6,N267JB,318,JFK,BOS,0,437,433,452,187,0,0,0,0,0
81,2018,9,20,4,B6,N292JB,1885,BOS,PIT,1,1067,1104,1132,496,0,0,0,1,1
115,2018,10,11,4,DL,N3764D,2553,other,BOS,0,420,413,433,1185,0,0,0,0,0
197,2018,11,10,6,UA,N68801,448,BOS,DEN,1,908,912,924,1754,0,1,0,0,0
127,2018,3,1,4,B6,N510JB,61,BOS,other,1,1365,1389,1407,1674,0,0,0,0,0
78,2018,3,22,4,AA,N750UW,2170,DCA,BOS,0,690,685,695,399,0,0,0,0,0
262,2018,4,16,1,UA,N18119,207,BOS,SFO,1,475,476,494,2704,0,0,0,0,0
188,2018,1,14,7,B6,N969JB,688,LAX,BOS,0,945,938,951,2611,0,0,0,0,0
155,2018,11,20,2,B6,N970JB,451,BOS,MCO,1,655,649,671,1121,0,1,0,0,0
165,2018,11,27,2,B6,N805JB,1039,BOS,other,1,437,453,488,1698,0,1,0,0,1
81,2018,8,26,7,B6,N183JB,1785,BOS,PIT,1,1327,1317,1333,496,0,0,0,0,0
57,2018,6,3,7,9E,N147PQ,4005,JFK,BOS,0,1035,1030,1101,187,0,1,0,0,0
77,2018,7,18,3,UA,N68817,1651,ORD,BOS,0,360,357,369,867,0,0,0,0,0
70,2018,9,28,5,YX,N209JQ,6061,BOS,LGA,1,660,650,669,184,0,0,0,0,0
142,2018,4,6,5,NK,N625NK,799,BOS,other,1,1256,1389,1405,1185,0,1,0,0,0
126,2018,3,14,3,UA,N25201,1077,other,BOS,0,594,588,607,1597,0,0,0,0,0
98,2018,10,8,1,DL,N340NB,2437,DTW,BOS,0,455,451,464,632,0,0,0,0,0
83,2018,9,13,4,WN,N7838A,5031,other,BOS,0,565,565,575,860,0,0,0,0,0
145,2018,4,19,4,AA,N947NN,1094,DFW,BOS,0,550,573,588,1562,0,0,0,0,0
110,2018,10,1,1,NK,N615NK,109,BOS,DTW,1,1311,1398,1411,632,0,1,0,0,0
74,2018,10,3,3,B6,N334JB,1081,BOS,other,1,610,600,616,474,0,0,0,0,0
133,2018,4,16,1,NK,N632NK,615,BOS,FLL,1,1107,1329,1346,1237,0,1,0,0,0
222,2018,8,17,5,AA,N128AN,211,BOS,LAX,1,540,539,557,2611,0,0,0,0,0
70,2018,2,13,2,B6,N283JB,2127,BOS,BWI,1,656,643,654,369,0,0,0,0,0
43,2018,2,5,1,B6,N355JB,718,JFK,BOS,0,1370,1364,1383,187,0,0,0,0,0
131,2018,7,24,2,NK,N604NK,610,FLL,BOS,0,516,516,527,1237,0,0,0,0,0
154,2018,4,26,4,B6,N653JB,391,BOS,other,1,1150,1235,1261,1185,0,1,0,0,1
72,2018,3,15,4,B6,N184JB,1354,DCA,BOS,0,1279,1272,1281,399,0,0,0,0,0
236,2018,10,1,1,AS,N285AK,15,BOS,other,1,1140,1201,1221,2496,0,0,0,1,0
47,2018,8,24,5,UA,N847UA,1083,EWR,BOS,0,575,571,593,200,0,0,0,0,0
219,2018,3,4,7,AS,N251AK,30,other,BOS,0,575,569,583,2537,0,0,0,0,0
51,2018,1,23,2,YX,N210JQ,6072,LGA,BOS,0,1140,1131,1190,184,0,1,0,0,0
206,2018,3,11,7,VX,N524VA,1352,SFO,BOS,0,560,667,692,2704,0,1,0,0,0
145,2018,9,4,2,UA,N453UA,2047,other,BOS,0,722,723,747,1597,0,1,0,0,0
55,2018,10,22,1,MQ,N848AE,3497,BOS,other,1,1160,1222,1239,265,0,0,0,0,1
62,2018,12,5,3,B6,N267JB,2479,BOS,EWR,1,660,645,661,200,0,0,0,0,0
99,2018,1,8,1,YX,N214JQ,5905,other,BOS,0,1135,1127,1147,942,0,0,0,0,0
48,2018,8,9,4,B6,N348JB,2317,BOS,JFK,1,460,464,484,187,0,0,0,0,0
144,2018,4,24,2,B6,N566JB,465,BOS,other,1,333,323,336,1249,0,0,0,0,0
250,2018,12,20,4,AS,N284AK,737,BOS,other,1,420,440,467,2496,0,0,0,0,0
83,2018,7,29,7,B6,N354JB,1712,ORD,BOS,0,898,892,907,867,0,0,0,0,0
122,2018,12,7,5,AA,N837NN,1109,BOS,ORD,1,1112,1106,1126,867,0,0,0,0,0
